seller_type,area_m2,room_layout,city,district,neighborhood,listing_date_raw,price_try,rooms,living_rooms,total_rooms,listing_date,listing_month,listing_day,price_per_m2,is_model_candidate_domain,is_model_candidate_pct
Emlak-ofisinden,155.0,3+1,Diyarbakir,Bağlar,Selahattineyyubi,20 Mayıs  2025,2400000,3.0,1.0,4.0,2025-05-20,5,20,15483.870967741936,True,True
Emlak-ofisinden,150.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,4425000,3.0,1.0,4.0,2025-05-19,5,19,29500.0,True,True
Emlak-ofisinden,135.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,5380000,3.5,1.0,4.5,2025-05-19,5,19,39851.851851851854,True,True
Emlak-ofisinden,160.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,5350000,3.5,1.0,4.5,2025-05-20,5,20,33437.5,True,True
Emlak-ofisinden,180.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2320000,3.0,1.0,4.0,2025-05-19,5,19,12888.888888888889,True,True
Emlak-ofisinden,135.0,3.5+1,Diyarbakir,Bağlar,Alipınar,19 Mayıs  2025,3100000,3.5,1.0,4.5,2025-05-19,5,19,22962.962962962964,True,True
Emlak-ofisinden,120.0,2.5+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,4250000,2.5,1.0,3.5,2025-05-19,5,19,35416.666666666664,True,True
Emlak-ofisinden,165.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,4900000,3.0,1.0,4.0,2025-05-20,5,20,29696.969696969696,True,True
Emlak-ofisinden,135.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,19 Mayıs  2025,4375000,3.0,1.0,4.0,2025-05-19,5,19,32407.40740740741,True,True
Emlak-ofisinden,220.0,4+1,Diyarbakir,Bağlar,Alipınar,19 Mayıs  2025,3925000,4.0,1.0,5.0,2025-05-19,5,19,17840.909090909092,True,True
Emlak-ofisinden,60.0,1+1,Diyarbakir,Yenişehir,Köyler,24 Mayıs  2025,1550000,1.0,1.0,2.0,2025-05-24,5,24,25833.333333333332,True,True
Emlak-ofisinden,55.0,1+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,1750000,1.0,1.0,2.0,2025-05-19,5,19,31818.18181818182,True,True
Emlak-ofisinden,70.0,2+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2350000,2.0,1.0,3.0,2025-05-19,5,19,33571.42857142857,True,True
Emlak-ofisinden,150.0,3+1,Diyarbakir,Yenişehir,Şehitlik,19 Mayıs  2025,1300000,3.0,1.0,4.0,2025-05-19,5,19,8666.666666666666,True,True
Emlak-ofisinden,110.0,2+1,Diyarbakir,Yenişehir,Köyler,20 Mayıs  2025,3390000,2.0,1.0,3.0,2025-05-20,5,20,30818.18181818182,True,True
Emlak-ofisinden,75.0,2+1,Diyarbakir,Bağlar,Alipınar,20 Mayıs  2025,2220000,2.0,1.0,3.0,2025-05-20,5,20,29600.0,True,True
Emlak-ofisinden,225.0,4+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,6420000,4.0,1.0,5.0,2025-05-19,5,19,28533.333333333332,True,True
Emlak-ofisinden,145.0,3+1,Diyarbakir,Bağlar,Alipınar,21 Mayıs  2025,3490000,3.0,1.0,4.0,2025-05-21,5,21,24068.96551724138,True,True
Emlak-ofisinden,215.0,4+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,5000000,4.0,1.0,5.0,2025-05-21,5,21,23255.81395348837,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2550000,3.0,1.0,4.0,2025-05-19,5,19,15937.5,True,True
Emlak-ofisinden,235.0,4.5+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,5400000,4.5,1.0,5.5,2025-05-19,5,19,22978.72340425532,True,True
Emlak-ofisinden,180.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2480000,3.0,1.0,4.0,2025-05-19,5,19,13777.777777777777,True,True
Emlak-ofisinden,165.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,5650000,3.5,1.0,4.5,2025-05-20,5,20,34242.42424242424,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Bağlar,Alipınar,20 Mayıs  2025,3650000,3.0,1.0,4.0,2025-05-20,5,20,22812.5,True,True
Emlak-ofisinden,104.0,2.5+1,Diyarbakir,Bağlar,Alipınar,20 Mayıs  2025,3700000,2.5,1.0,3.5,2025-05-20,5,20,35576.92307692308,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Yenişehir,Köyler,19 Mayıs  2025,3950000,3.0,1.0,4.0,2025-05-19,5,19,28214.285714285714,True,True
Emlak-ofisinden,95.0,2+1,Diyarbakir,Yenişehir,Bilinmiyor,21 Mayıs  2025,3370000,2.0,1.0,3.0,2025-05-21,5,21,35473.68421052631,True,True
Emlak-ofisinden,165.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,3580000,3.0,1.0,4.0,2025-05-19,5,19,21696.969696969696,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,20 Mayıs  2025,2075000,3.0,1.0,4.0,2025-05-20,5,20,12968.75,True,True
Emlak-ofisinden,245.0,4+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,7200000,4.0,1.0,5.0,2025-05-19,5,19,29387.755102040817,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,4375000,3.0,1.0,4.0,2025-05-21,5,21,31250.0,True,True
Emlak-ofisinden,175.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,5425000,3.5,1.0,4.5,2025-05-21,5,21,31000.0,True,True
Emlak-ofisinden,175.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,3125000,3.0,1.0,4.0,2025-05-19,5,19,17857.14285714286,True,True
Emlak-ofisinden,150.0,3+1,Diyarbakir,Bağlar,Alipınar,19 Mayıs  2025,4500000,3.0,1.0,4.0,2025-05-19,5,19,30000.0,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2530000,3.0,1.0,4.0,2025-05-19,5,19,15812.5,True,True
Emlak-ofisinden,165.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,5845000,3.5,1.0,4.5,2025-05-21,5,21,35424.242424242424,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,3300000,3.0,1.0,4.0,2025-05-19,5,19,20625.0,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,19 Mayıs  2025,4530000,3.0,1.0,4.0,2025-05-19,5,19,32357.14285714286,True,True
Emlak-ofisinden,240.0,4+1,Diyarbakir,Sur,Suriçi,19 Mayıs  2025,3000000,4.0,1.0,5.0,2025-05-19,5,19,12500.0,True,True
Emlak-ofisinden,155.0,3+1,Diyarbakir,Bağlar,Alipınar,21 Mayıs  2025,4250000,3.0,1.0,4.0,2025-05-21,5,21,27419.354838709678,True,True
Emlak-ofisinden,150.0,3+1,Diyarbakir,Yenişehir,Şehitlik,19 Mayıs  2025,770000,3.0,1.0,4.0,2025-05-19,5,19,5133.333333333333,True,False
Emlak-ofisinden,78.0,2+1,Diyarbakir,Bağlar,Selahattineyyubi,19 Mayıs  2025,2425000,2.0,1.0,3.0,2025-05-19,5,19,31089.74358974359,True,True
Emlak-ofisinden,155.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2650000,3.0,1.0,4.0,2025-05-19,5,19,17096.774193548386,True,True
Emlak-ofisinden,105.0,2+1,Diyarbakir,Yenişehir,Köyler,19 Mayıs  2025,3000000,2.0,1.0,3.0,2025-05-19,5,19,28571.428571428572,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,4450000,3.0,1.0,4.0,2025-05-20,5,20,27812.5,True,True
Emlak-ofisinden,55.0,1+1,Diyarbakir,Yenişehir,Köyler,19 Mayıs  2025,1695000,1.0,1.0,2.0,2025-05-19,5,19,30818.18181818182,True,True
Emlak-ofisinden,100.0,2.5+1,Diyarbakir,Yenişehir,Bilinmiyor,22 Mayıs  2025,3315000,2.5,1.0,3.5,2025-05-22,5,22,33150.0,True,True
Emlak-ofisinden,145.0,3+1,Diyarbakir,Bağlar,Alipınar,21 Mayıs  2025,3300000,3.0,1.0,4.0,2025-05-21,5,21,22758.620689655174,True,True
Emlak-ofisinden,150.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,4650000,3.5,1.0,4.5,2025-05-21,5,21,31000.0,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Bağlar,Selahattineyyubi,19 Mayıs  2025,1600000,3.0,1.0,4.0,2025-05-19,5,19,11428.57142857143,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,5420000,3.0,1.0,4.0,2025-05-20,5,20,38714.28571428572,True,True
Emlak-ofisinden,165.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,4975000,3.5,1.0,4.5,2025-05-21,5,21,30151.515151515152,True,True
Emlak-ofisinden,90.0,2+1,Diyarbakir,Bağlar,Alipınar,23 Mayıs  2025,2950000,2.0,1.0,3.0,2025-05-23,5,23,32777.77777777778,True,True
Emlak-ofisinden,220.0,4.5+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,4950000,4.5,1.0,5.5,2025-05-20,5,20,22500.0,True,True
Emlak-ofisinden,155.0,3+1,Diyarbakir,Bağlar,Alipınar,19 Mayıs  2025,2650000,3.0,1.0,4.0,2025-05-19,5,19,17096.774193548386,True,True
Emlak-ofisinden,170.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,20 Mayıs  2025,1545000,3.0,1.0,4.0,2025-05-20,5,20,9088.235294117647,True,True
Emlak-ofisinden,170.0,3+1,Diyarbakir,Yenişehir,Cumhuriyet,19 Mayıs  2025,3000000,3.0,1.0,4.0,2025-05-19,5,19,17647.058823529413,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Bağlar,Alipınar,20 Mayıs  2025,3600000,3.0,1.0,4.0,2025-05-20,5,20,22500.0,True,True
Emlak-ofisinden,220.0,4+1,Diyarbakir,Sur,Merkez,20 Mayıs  2025,5860000,4.0,1.0,5.0,2025-05-20,5,20,26636.363636363636,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Bağlar,Selahattineyyubi,19 Mayıs  2025,1600000,3.0,1.0,4.0,2025-05-19,5,19,11428.57142857143,True,True
Emlak-ofisinden,140.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,5420000,3.0,1.0,4.0,2025-05-20,5,20,38714.28571428572,True,True
Emlak-ofisinden,165.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,4975000,3.5,1.0,4.5,2025-05-21,5,21,30151.515151515152,True,True
Emlak-ofisinden,90.0,2+1,Diyarbakir,Bağlar,Alipınar,23 Mayıs  2025,2950000,2.0,1.0,3.0,2025-05-23,5,23,32777.77777777778,True,True
Emlak-ofisinden,220.0,4.5+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,4950000,4.5,1.0,5.5,2025-05-20,5,20,22500.0,True,True
Emlak-ofisinden,170.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,20 Mayıs  2025,1545000,3.0,1.0,4.0,2025-05-20,5,20,9088.235294117647,True,True
Emlak-ofisinden,170.0,3+1,Diyarbakir,Yenişehir,Cumhuriyet,19 Mayıs  2025,3000000,3.0,1.0,4.0,2025-05-19,5,19,17647.058823529413,True,True
Emlak-ofisinden,160.0,3+1,Diyarbakir,Bağlar,Alipınar,20 Mayıs  2025,3600000,3.0,1.0,4.0,2025-05-20,5,20,22500.0,True,True
Emlak-ofisinden,220.0,4+1,Diyarbakir,Sur,Merkez,20 Mayıs  2025,5860000,4.0,1.0,5.0,2025-05-20,5,20,26636.363636363636,True,True
Emlak-ofisinden,95.0,2.5+1,Diyarbakir,Kayapınar,Bilinmiyor,21 Mayıs  2025,4500000,2.5,1.0,3.5,2025-05-21,5,21,47368.42105263158,True,True
Emlak-ofisinden,250.0,4+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,4000000,4.0,1.0,5.0,2025-05-19,5,19,16000.0,True,True
Emlak-ofisinden,190.0,3.5+1,Diyarbakir,Yenişehir,Cumhuriyet,19 Mayıs  2025,4900000,3.5,1.0,4.5,2025-05-19,5,19,25789.473684210527,True,True
Emlak-ofisinden,100.0,2+1,Diyarbakir,Kayapınar,Bilinmiyor,20 Mayıs  2025,3800000,2.0,1.0,3.0,2025-05-20,5,20,38000.0,True,True
Emlak-ofisinden,340.0,4+2,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,4300000,4.0,2.0,6.0,2025-05-19,5,19,12647.058823529413,True,False
Emlak-ofisinden,140.0,3+1,Diyarbakir,Yenişehir,Bilinmiyor,19 Mayıs  2025,1500000,3.0,1.0,4.0,2025-05-19,5,19,10714.285714285714,True,True
Emlak-ofisinden,95.0,2+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,3795000,2.0,1.0,3.0,2025-05-19,5,19,39947.36842105263,True,True
Emlak-ofisinden,175.0,3.5+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,6750000,3.5,1.0,4.5,2025-05-19,5,19,38571.42857142857,True,True
Emlak-ofisinden,150.0,3+1,Diyarbakir,Bağlar,Alipınar,21 Mayıs  2025,3550000,3.0,1.0,4.0,2025-05-21,5,21,23666.666666666668,True,True
Emlak-ofisinden,195.0,3+1,Diyarbakir,Kayapınar,Bilinmiyor,19 Mayıs  2025,2600000,3.0,1.0,4.0,2025-05-19,5,19,13333.333333333334,True,True
Emlak-ofisinden,187.0,3+1,Diyarbakir,Bağlar,Alipınar,21 Mayıs  2025,6050000,3.0,1.0,4.0,2025-05-21,5,21,32352.941176470587,True,True
Sahibinden,130.0,3+1,Duzce,Merkez,Aziziye(Günlü),25 Mayıs  2025,3050000,3.0,1.0,4.0,2025-05-25,5,25,23461.53846153846,True,True
Sahibinden,70.0,1+1,Duzce,Merkez,Konuralp,25 Mayıs  2025,1550000,1.0,1.0,2.0,2025-05-25,5,25,22142.85714285714,True,True
Sahibinden,60.0,1+1,Duzce,Merkez,Konuralp,25 Mayıs  2025,1215000,1.0,1.0,2.0,2025-05-25,5,25,20250.0,True,True
Sahibinden,110.0,2+1,Duzce,Merkez,Bilinmiyor,25 Mayıs  2025,3000000,2.0,1.0,3.0,2025-05-25,5,25,27272.727272727272,True,True
Sahibinden,130.0,3+1,Duzce,Akçakoca,Bilinmiyor,24 Mayıs  2025,4500000,3.0,1.0,4.0,2025-05-24,5,24,34615.38461538462,True,True
Sahibinden,135.0,3+1,Duzce,Merkez,Bilinmiyor,24 Mayıs  2025,3050000,3.0,1.0,4.0,2025-05-24,5,24,22592.59259259259,True,True
Sahibinden,45.0,1+1,Duzce,Merkez,Konuralp,24 Mayıs  2025,1520000,1.0,1.0,2.0,2025-05-24,5,24,33777.77777777778,True,True
Sahibinden,46.0,1+1,Duzce,Merkez,Aziziye(Günlü),24 Mayıs  2025,1550000,1.0,1.0,2.0,2025-05-24,5,24,33695.65217391304,True,True
Sahibinden,165.0,3+1,Duzce,Merkez,Beyciler,24 Mayıs  2025,4100000,3.0,1.0,4.0,2025-05-24,5,24,24848.484848484848,True,True
Sahibinden,125.0,2+1,Duzce,Merkez,Aziziye(Günlü),24 Mayıs  2025,2075000,2.0,1.0,3.0,2025-05-24,5,24,16600.0,True,True
Sahibinden,155.0,3+1,Duzce,Merkez,Beyciler,24 Mayıs  2025,4650000,3.0,1.0,4.0,2025-05-24,5,24,30000.0,True,True
Sahibinden,202.0,4.5+1,Duzce,Merkez,Beyciler,24 Mayıs  2025,6350000,4.5,1.0,5.5,2025-05-24,5,24,31435.643564356436,True,True
Sahibinden,140.0,3+1,Duzce,Merkez,Bilinmiyor,24 Mayıs  2025,3050000,3.0,1.0,4.0,2025-05-24,5,24,21785.714285714286,True,True
Sahibinden,140.0,3+1,Duzce,Akçakoca,Bilinmiyor,25 Mayıs  2025,2450000,3.0,1.0,4.0,2025-05-25,5,25,17500.0,True,True
Sahibinden,111.0,2+1,Duzce,Merkez,Bilinmiyor,23 Mayıs  2025,1950000,2.0,1.0,3.0,2025-05-23,5,23,17567.567567567567,True,True
Sahibinden,160.0,2+1,Duzce,Merkez,Bilinmiyor,23 Mayıs  2025,2450000,2.0,1.0,3.0,2025-05-23,5,23,15312.5,True,True
Sahibinden,70.0,1+1,Duzce,Merkez,Konuralp,23 Mayıs  2025,1690000,1.0,1.0,2.0,2025-05-23,5,23,24142.85714285714,True,True
Sahibinden,120.0,3+1,Duzce,Merkez,Beyciler,23 Mayıs  2025,3350000,3.0,1.0,4.0,2025-05-23,5,23,27916.666666666668,True,True
Sahibinden,140.0,3+1,Duzce,Merkez,Bilinmiyor,23 Mayıs  2025,4450000,3.0,1.0,4.0,2025-05-23,5,23,31785.714285714286,True,True
Sahibinden,125.0,3+1,Duzce,Merkez,Bilinmiyor,23 Mayıs  2025,3500000,3.0,1.0,4.0,2025-05-23,5,23,28000.0,True,True
Sahibinden,92.0,2+1,Duzce,Gümüşova,Bilinmiyor,23 Mayıs  2025,2500000,2.0,1.0,3.0,2025-05-23,5,23,27173.91304347826,True,True
Emlak-ofisinden,100.0,2+1,Erzurum,Aziziye,Merkez,23 Mayıs  2025,2425000,2.0,1.0,3.0,2025-05-23,5,23,24250.0,True,True
Emlak-ofisinden,145.0,3+1,Erzurum,Aziziye,Merkez,23 Mayıs  2025,1710000,3.0,1.0,4.0,2025-05-23,5,23,11793.103448275862,True,True
Emlak-ofisinden,175.0,4+1,Erzurum,Palandöken,Yıldızkent,21 Mayıs  2025,5400000,4.0,1.0,5.0,2025-05-21,5,21,30857.14285714286,True,True
Emlak-ofisinden,110.0,2+1,Erzurum,Aziziye,Merkez,21 Mayıs  2025,1590000,2.0,1.0,3.0,2025-05-21,5,21,14454.545454545454,True,True
Emlak-ofisinden,55.0,1+1,Erzurum,Aziziye,Merkez,20 Mayıs  2025,1575000,1.0,1.0,2.0,2025-05-20,5,20,28636.363636363636,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Yakutiye,İstasyon,19 Mayıs  2025,4325000,3.0,1.0,4.0,2025-05-19,5,19,26212.121212121212,True,True
Emlak-ofisinden,130.0,3+1,Erzurum,Palandöken,Yenişehir,19 Mayıs  2025,1590000,3.0,1.0,4.0,2025-05-19,5,19,12230.76923076923,True,True
Emlak-ofisinden,49.0,1+1,Erzurum,Aziziye,Merkez,17 Mayıs  2025,1350000,1.0,1.0,2.0,2025-05-17,5,17,27551.020408163266,True,True
Emlak-ofisinden,260.0,5+1,Erzurum,Yakutiye,İstasyon,15 Mayıs  2025,5750000,5.0,1.0,6.0,2025-05-15,5,15,22115.384615384617,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Yakutiye,İstasyon,14 Mayıs  2025,3450000,3.0,1.0,4.0,2025-05-14,5,14,20909.090909090908,True,True
Emlak-ofisinden,170.0,3+1,Erzurum,Yakutiye,Terminal,12 Mayıs  2025,2285000,3.0,1.0,4.0,2025-05-12,5,12,13441.176470588236,True,True
Emlak-ofisinden,145.0,3+1,Erzurum,Palandöken,Yenişehir,12 Mayıs  2025,2400000,3.0,1.0,4.0,2025-05-12,5,12,16551.724137931036,True,True
Emlak-ofisinden,155.0,3+1,Erzurum,Aziziye,Merkez,10 Mayıs  2025,3575000,3.0,1.0,4.0,2025-05-10,5,10,23064.516129032258,True,True
Emlak-ofisinden,200.0,4+1,Erzurum,Palandöken,Bilinmiyor,09 Mayıs  2025,3200000,4.0,1.0,5.0,2025-05-09,5,9,16000.0,True,True
Emlak-ofisinden,170.0,3+1,Erzurum,Palandöken,Bilinmiyor,09 Mayıs  2025,2750000,3.0,1.0,4.0,2025-05-09,5,9,16176.470588235294,True,True
Emlak-ofisinden,160.0,3+1,Erzurum,Palandöken,Yıldızkent,08 Mayıs  2025,3090000,3.0,1.0,4.0,2025-05-08,5,8,19312.5,True,True
Emlak-ofisinden,55.0,1+1,Erzurum,Palandöken,Yıldızkent,28 Nisan  2025,1600000,1.0,1.0,2.0,2025-04-28,4,28,29090.909090909092,True,True
Emlak-ofisinden,160.0,3+1,Erzurum,Yakutiye,İstasyon,25 Nisan  2025,3000000,3.0,1.0,4.0,2025-04-25,4,25,18750.0,True,True
Emlak-ofisinden,160.0,3+1,Erzurum,Palandöken,Yıldızkent,19 Nisan  2025,2575000,3.0,1.0,4.0,2025-04-19,4,19,16093.75,True,True
Emlak-ofisinden,200.0,4+1,Erzurum,Palandöken,Yıldızkent,23 Mayıs  2025,6000000,4.0,1.0,5.0,2025-05-23,5,23,30000.0,True,True
Emlak-ofisinden,185.0,4+1,Erzurum,Palandöken,Yıldızkent,24 Mayıs  2025,4750000,4.0,1.0,5.0,2025-05-24,5,24,25675.675675675677,True,True
Emlak-ofisinden,175.0,4+1,Erzurum,Palandöken,Yenişehir,23 Mayıs  2025,2965000,4.0,1.0,5.0,2025-05-23,5,23,16942.85714285714,True,True
Emlak-ofisinden,160.0,3+1,Erzurum,Yakutiye,Merkez,21 Mayıs  2025,2200000,3.0,1.0,4.0,2025-05-21,5,21,13750.0,True,True
Emlak-ofisinden,130.0,3+1,Erzurum,Aşkale,Bilinmiyor,18 Mayıs  2025,1320000,3.0,1.0,4.0,2025-05-18,5,18,10153.846153846154,True,True
Emlak-ofisinden,190.0,4+1,Erzurum,Palandöken,Yıldızkent,24 Mayıs  2025,5950000,4.0,1.0,5.0,2025-05-24,5,24,31315.78947368421,True,True
Emlak-ofisinden,155.0,3+1,Erzurum,Yakutiye,İstasyon,24 Mayıs  2025,5675000,3.0,1.0,4.0,2025-05-24,5,24,36612.903225806454,True,True
Emlak-ofisinden,190.0,4+1,Erzurum,Aşkale,Bilinmiyor,24 Mayıs  2025,1385000,4.0,1.0,5.0,2025-05-24,5,24,7289.473684210527,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Palandöken,Yıldızkent,24 Mayıs  2025,4800000,3.0,1.0,4.0,2025-05-24,5,24,29090.909090909092,True,True
Emlak-ofisinden,125.0,3+1,Erzurum,Palandöken,Bilinmiyor,24 Mayıs  2025,1550000,3.0,1.0,4.0,2025-05-24,5,24,12400.0,True,True
Emlak-ofisinden,190.0,4+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,3150000,4.0,1.0,5.0,2025-05-24,5,24,16578.947368421053,True,True
Emlak-ofisinden,150.0,4+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,1800000,4.0,1.0,5.0,2025-05-24,5,24,12000.0,True,True
Emlak-ofisinden,75.0,2+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,2275000,2.0,1.0,3.0,2025-05-24,5,24,30333.333333333332,True,True
Emlak-ofisinden,175.0,3+1,Erzurum,Yakutiye,Merkez,24 Mayıs  2025,3050000,3.0,1.0,4.0,2025-05-24,5,24,17428.571428571428,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,2000000,3.0,1.0,4.0,2025-05-24,5,24,12121.212121212122,True,True
Emlak-ofisinden,90.0,2+1,Erzurum,Aziziye,Dadaşkent,24 Mayıs  2025,2300000,2.0,1.0,3.0,2025-05-24,5,24,25555.555555555555,True,True
Emlak-ofisinden,230.0,4+1,Erzurum,Palandöken,Bilinmiyor,24 Mayıs  2025,2725000,4.0,1.0,5.0,2025-05-24,5,24,11847.826086956522,True,True
Emlak-ofisinden,80.0,2+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,1150000,2.0,1.0,3.0,2025-05-24,5,24,14375.0,True,True
Emlak-ofisinden,145.0,3+1,Erzurum,Yakutiye,Terminal,24 Mayıs  2025,1675000,3.0,1.0,4.0,2025-05-24,5,24,11551.724137931034,True,True
Emlak-ofisinden,180.0,4+1,Erzurum,Yakutiye,Merkez,24 Mayıs  2025,4625000,4.0,1.0,5.0,2025-05-24,5,24,25694.444444444445,True,True
Emlak-ofisinden,135.0,2+1,Erzurum,Yakutiye,Terminal,24 Mayıs  2025,2375000,2.0,1.0,3.0,2025-05-24,5,24,17592.59259259259,True,True
Emlak-ofisinden,140.0,3+1,Erzurum,Palandöken,Yenişehir,24 Mayıs  2025,1385000,3.0,1.0,4.0,2025-05-24,5,24,9892.857142857143,True,True
Emlak-ofisinden,185.0,4+1,Erzurum,Yakutiye,Merkez,24 Mayıs  2025,950000,4.0,1.0,5.0,2025-05-24,5,24,5135.135135135135,True,True
Emlak-ofisinden,145.0,3+1,Erzurum,Palandöken,Yenişehir,24 Mayıs  2025,900000,3.0,1.0,4.0,2025-05-24,5,24,6206.896551724138,True,True
Emlak-ofisinden,180.0,3+1,Erzurum,Yakutiye,Merkez,24 Mayıs  2025,1500000,3.0,1.0,4.0,2025-05-24,5,24,8333.333333333334,True,True
Emlak-ofisinden,155.0,3+1,Erzurum,Aziziye,Dadaşkent,24 Mayıs  2025,2485000,3.0,1.0,4.0,2025-05-24,5,24,16032.258064516129,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Horasan,Bilinmiyor,24 Mayıs  2025,2530000,3.0,1.0,4.0,2025-05-24,5,24,15333.333333333334,True,True
Emlak-ofisinden,148.0,3+1,Erzurum,Palandöken,Yıldızkent,24 Mayıs  2025,5400000,3.0,1.0,4.0,2025-05-24,5,24,36486.48648648649,True,True
Emlak-ofisinden,185.0,4+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,4250000,4.0,1.0,5.0,2025-05-24,5,24,22972.972972972973,True,True
Emlak-ofisinden,61.0,1+1,Erzurum,Yakutiye,İstasyon,24 Mayıs  2025,1850000,1.0,1.0,2.0,2025-05-24,5,24,30327.868852459018,True,True
Emlak-ofisinden,200.0,5+1,Erzurum,Palandöken,Bilinmiyor,24 Mayıs  2025,2450000,5.0,1.0,6.0,2025-05-24,5,24,12250.0,True,True
Emlak-ofisinden,40.0,1+1,Erzurum,Aziziye,Merkez,24 Mayıs  2025,1545000,1.0,1.0,2.0,2025-05-24,5,24,38625.0,True,False
Emlak-ofisinden,50.0,1+1,Erzurum,Palandöken,Yıldızkent,24 Mayıs  2025,1850000,1.0,1.0,2.0,2025-05-24,5,24,37000.0,True,True
Emlak-ofisinden,215.0,4+1,Erzurum,Yakutiye,Lalapaşa,24 Mayıs  2025,4450000,4.0,1.0,5.0,2025-05-24,5,24,20697.674418604653,True,True
Emlak-ofisinden,230.0,4+1,Erzurum,Palandöken,Bilinmiyor,24 Mayıs  2025,2800000,4.0,1.0,5.0,2025-05-24,5,24,12173.91304347826,True,True
Emlak-ofisinden,110.0,3+1,Erzurum,Aziziye,Dadaşkent,24 Mayıs  2025,2250000,3.0,1.0,4.0,2025-05-24,5,24,20454.545454545456,True,True
Emlak-ofisinden,165.0,3+1,Erzurum,Palandöken,Yenişehir,24 Mayıs  2025,1545000,3.0,1.0,4.0,2025-05-24,5,24,9363.636363636364,True,True
